Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742990441497,3696,3696,3696,3696,3696,3696,11.958122253417969,37.882720947265625,41.328636169433594,49.868324279785156,3.769989013671875,14.691329956054688,2340.318603515625,39322.82568359375,28063.13134765625,0,17112264704,62914560000,7141113856,0
200,1742990441497,3696,3696,3696,3696,3696,3696,100,100,100,100,100,100,2340.3239135742188,39322.9091796875,28063.203979492188,0,17112264704,62914560000,7141429248,0
200,1742990441698,3696,3696,3696,3696,3696,3696,16.16521453857422,58.414344787597656,14.007400512695313,11.446556091308594,16.003501892089844,34.873741149902344,2340.4749145507813,39327.51983642578,28067.10467529297,0,17112264704,62914560000,7149641728,0
198,1742990441899,3696,3696,3696,3696,3696,3696,24.192108154296875,67.09864807128906,12.633209228515625,11.493072509765625,14.066787719726563,6.614784240722656,2340.6478881835938,39332.496520996094,28071.389404296875,0,17112264704,62914560000,7190896640,0
200,1742990442098,3696,3696,3696,3696,3696,3696,17.754493713378906,50.243473052978516,23.241485595703125,39.019500732421875,24.13379669189453,15.017471313476563,2340.8616333007813,39337.96893310547,28076.145446777344,0,17112264704,62914560000,7220809728,0
200,1742990442299,3696,3696,3696,3696,3696,3696,3.7075958251953125,71.13155364990234,38.542510986328125,10.636070251464844,5.382476806640625,15.051376342773438,2341.036376953125,39343.059997558594,28080.512756347656,0,17112264704,62914560000,7266586624,0
199,1742990442499,3696,3696,3696,3696,3696,3696,5.264991760253906,84.16102600097656,18.332168579101563,0.7766494750976563,1.0702133178710938,4.9521942138671875,2341.1922607421875,39347.68762207031,28084.446350097656,0,17112264704,62914560000,7289442304,0
1,1742990442699,3696,3696,3696,3696,3696,3696,5.775390625,32.20133972167969,58.991188049316406,12.815559387207031,2.644561767578125,3.41790771484375,2341.4354858398438,39352.0654296875,28088.089721679688,0,17112264704,62914560000,7166361600,0
