Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743634899570,3696,3696,3696,3696,3696,3696,100,100,100,100,100,100,3768.4021606445313,102808.32836914063,86853.68682861328,0,17112264704,62914560000,4760580096,0
200,1743634899570,3696,3696,3696,3696,3696,3696,95.13258361816406,99.8831787109375,89.03443145751953,94.76553344726563,86.71977996826172,87.54962921142578,3768.4057006835938,102808.39337158203,86853.7534790039,0,17112264704,62914560000,4760322048,0
200,1743634899771,3696,3696,3696,3696,3696,3696,26.228515625,27.929946899414063,13.463920593261719,27.49317169189453,6.59429931640625,20.06017303466797,3768.5496215820313,102813.02239990234,86857.69500732422,0,17112264704,62914560000,4783230976,0
200,1743634899971,3696,3696,3696,3696,3696,3696,24.31537628173828,35.16590118408203,27.991165161132813,32.665061950683594,13.309272766113281,6.5296173095703125,3768.7243041992188,102817.9945678711,86861.94018554688,0,17112264704,62914560000,4798660608,0
200,1743634900171,3696,3696,3696,3696,3696,3696,10.413230895996094,43.49851608276367,41.26735305786133,2.3809280395507813,16.973159790039063,12.669822692871094,3768.8895874023438,102822.81646728516,86866.06628417969,0,17112264704,62914560000,4826820608,0
200,1743634900372,3696,3696,3696,3696,3696,3696,24.433937072753906,53.8643913269043,52.79953384399414,3.8960113525390625,11.095054626464844,9.414588928222656,3769.0703125,102828.05487060547,86870.61029052734,0,17112264704,62914560000,4879495168,0
200,1743634900572,3696,3696,3696,3696,3696,3696,24.241249084472656,57.17694854736328,19.12567138671875,2.006256103515625,4.6288909912109375,11.837562561035156,3769.2337646484375,102832.71807861328,86874.55865478516,0,17112264704,62914560000,4890431488,0
200,1743634900773,3696,3696,3696,3696,3696,3696,4.356925964355469,20.837570190429688,72.04569244384766,10.21044921875,6.3447265625,4.9369354248046875,3769.4837646484375,102837.05462646484,86878.17004394531,0,17112264704,62914560000,4820717568,0
5,1743634900973,3696,3696,3696,3696,3696,3696,2.8608551025390625,14.405670166015625,6.770591735839844,2.021942138671875,2.388214111328125,2.1688156127929688,3769.5992431640625,102838.67504882813,86879.06427001953,0,17112264704,62914560000,4765102080,0
