Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742691715075,3696,3696,3696,3696,3696,3696,30.08490753173828,64.41030883789063,7.41253662109375,10.984626770019531,4.6812896728515625,4.629234313964844,3999.4436645507813,65651.32531738281,49676.248291015625,0,17112264704,11811160064,4505726976,0
199,1742691715075,3696,3696,3696,3696,3696,3696,100,87.69967651367188,86.82693481445313,98.8545150756836,82.56837463378906,80.71768188476563,3999.4511108398438,65651.47399902344,49676.38098144531,0,17112264704,11811160064,4507250688,0
198,1742691715277,3696,3696,3696,3696,3696,3696,8.464950561523438,65.76349639892578,29.66717529296875,2.349761962890625,1.2464675903320313,7.0026092529296875,3999.5830688476563,65656.22845458984,49680.442138671875,0,17112264704,11811160064,4519464960,0
200,1742691715476,3696,3696,3696,3696,3696,3696,46.788047790527344,47.38078689575195,6.913078308105469,1.0919113159179688,0.23853302001953125,0.23787689208984375,3999.7061157226563,65661.22619628906,49684.713317871094,0,17112264704,11811160064,4547096576,0
200,1742691715676,3696,3696,3696,3696,3696,3696,20.893783569335938,39.212406158447266,32.29856872558594,13.459220886230469,29.28289031982422,5.089164733886719,3999.844970703125,65666.57537841797,49689.37536621094,0,17112264704,11811160064,4561068032,0
200,1742691715877,3696,3696,3696,3696,3696,3696,8.356727600097656,16.28827667236328,77.35614013671875,1.5001373291015625,1.5846481323242188,0.4282684326171875,3999.96875,65671.37817382813,49693.4609375,0,17112264704,11811160064,4586602496,0
200,1742691716077,3696,3696,3696,3696,3696,3696,11.680450439453125,18.936439514160156,64.07298278808594,4.054176330566406,1.1078262329101563,11.900581359863281,4000.0980224609375,65676.33923339844,49697.73565673828,0,17112264704,11811160064,4600672256,0
200,1742691716277,3696,3696,3696,3696,3696,3696,15.168128967285156,48.33359909057617,43.25658416748047,3.2837753295898438,15.14239501953125,8.915565490722656,4000.2412109375,65681.57751464844,49702.26788330078,0,17112264704,11811160064,4621361152,0
200,1742691716478,3696,3696,3696,3696,3696,3696,23.764373779296875,7.880409240722656,50.02265930175781,63.83123779296875,17.731216430664063,3.3029403686523438,4000.3660278320313,65687.9447631836,49707.950256347656,0,17112264704,11811160064,4634796032,0
199,1742691716678,3696,3696,3696,3696,3696,3696,2.2765884399414063,26.994873046875,17.758712768554688,23.89978790283203,39.563812255859375,3.1299972534179688,4000.4948120117188,65693.03369140625,49712.30895996094,0,17112264704,11811160064,4658298880,0
200,1742691716878,3696,3696,3696,3696,3696,3696,0.20348358154296875,16.525428771972656,0.23017120361328125,0.24102020263671875,0.22257232666015625,84.74029541015625,4000.616455078125,65697.93627929688,49716.517639160156,0,17112264704,11811160064,4680593408,0
200,1742691717078,3696,3696,3696,3696,3696,3696,8.685821533203125,85.35045623779297,3.8405075073242188,0.2977447509765625,1.0137786865234375,7.500877380371094,4000.7396240234375,65703.11651611328,49721.034912109375,0,17112264704,11811160064,4699062272,0
200,1742691717279,3696,3696,3696,3696,3696,3696,36.432552337646484,39.95694351196289,50.79509353637695,18.55095672607422,6.560279846191406,20.510406494140625,4000.9275512695313,65709.10485839844,49726.267150878906,0,17112264704,11811160064,4722466816,0
200,1742691717479,3696,3696,3696,3696,3696,3696,0.4765777587890625,8.406906127929688,66.2606430053711,0.6395492553710938,0.5259780883789063,32.80510711669922,4001.0530395507813,65714.08325195313,49730.55401611328,0,17112264704,11811160064,4730560512,0
200,1742691717679,3696,3696,3696,3696,3696,3696,2.1468124389648438,45.934181213378906,24.389862060546875,18.936424255371094,7.9297943115234375,33.199005126953125,4001.1731567382813,65719.72314453125,49735.504150390625,0,17112264704,11811160064,4756213760,0
200,1742691717880,3696,3696,3696,3696,3696,3696,0.5461654663085938,55.62248611450195,0.2645263671875,0.360687255859375,0.16727447509765625,45.65866470336914,4001.3005981445313,65724.5326538086,49739.5966796875,0,17112264704,11811160064,4771549184,0
199,1742691718080,3696,3696,3696,3696,3696,3696,19.162071228027344,1.5566940307617188,3.908172607421875,1.5906219482421875,38.02446365356445,46.53589630126953,4001.435302734375,65729.72686767578,49744.100036621094,0,17112264704,11811160064,4799127552,0
200,1742691718280,3696,3696,3696,3696,3696,3696,19.037490844726563,55.44537353515625,25.00495147705078,0.7042694091796875,15.457962036132813,1.4333343505859375,4001.5687255859375,65734.76037597656,49748.42297363281,0,17112264704,11811160064,4820914176,0
200,1742691718481,3696,3696,3696,3696,3696,3696,21.67339324951172,46.503326416015625,38.55317687988281,1.0493011474609375,0.29122161865234375,0.37580108642578125,4001.7003784179688,65739.87518310547,49752.819885253906,0,17112264704,11811160064,4830384128,0
200,1742691718681,3696,3696,3696,3696,3696,3696,1.2289505004882813,6.629844665527344,79.42666625976563,21.48516082763672,0.8877182006835938,1.0813446044921875,4001.8186645507813,65745.18347167969,49757.438232421875,0,17112264704,11811160064,4854214656,0
200,1742691718881,3696,3696,3696,3696,3696,3696,12.119316101074219,74.22842407226563,1.5006256103515625,15.326889038085938,0.44557952880859375,0.42737579345703125,4001.9491577148438,65749.91564941406,49761.484375,0,17112264704,11811160064,4867543040,0
200,1742691719082,3696,3696,3696,3696,3696,3696,7.5357513427734375,93.69532012939453,7.519294738769531,0.2931060791015625,1.4651260375976563,0.17993927001953125,4002.0780639648438,65755.33514404297,49766.19079589844,0,17112264704,11811160064,4899459072,0
200,1742691719283,3696,3696,3696,3696,3696,3696,7.908302307128906,34.499168395996094,63.558258056640625,8.43011474609375,0.5402145385742188,5.840446472167969,4002.2267456054688,65760.61749267578,49770.748779296875,0,17112264704,11811160064,4910780416,0
200,1742691719483,3696,3696,3696,3696,3696,3696,6.842018127441406,37.95939636230469,1.69500732421875,12.121047973632813,59.36709976196289,2.7104568481445313,4002.5205688476563,65765.49572753906,49774.90490722656,0,17112264704,11811160064,4935852032,0
200,1742691719683,3696,3696,3696,3696,3696,3696,1.5153045654296875,44.84899139404297,33.745384216308594,37.46965408325195,5.864082336425781,3.955230712890625,4002.689697265625,65770.3432006836,49779.05712890625,0,17112264704,11811160064,4968013824,0
200,1742691719884,3696,3696,3696,3696,3696,3696,1.2189178466796875,17.741493225097656,25.989669799804688,52.50649642944336,1.7565155029296875,6.5450897216796875,4003.035400390625,65774.72088623047,49782.677795410156,0,17112264704,11811160064,5140955136,0
200,1742691720084,3696,3696,3696,3696,3696,3696,6.20550537109375,5.301246643066406,99.9444808959961,2.3042755126953125,2.7814254760742188,2.1724777221679688,4003.3257446289063,65780.15612792969,49787.34503173828,0,17112264704,11811160064,5165236224,0
200,1742691720285,3696,3696,3696,3696,3696,3696,2.0656890869140625,62.83829879760742,13.28851318359375,0.9812545776367188,31.878448486328125,6.5768280029296875,4003.4935302734375,65785.27032470703,49791.768493652344,0,17112264704,11811160064,5235351552,0
200,1742691720485,3696,3696,3696,3696,3696,3696,0.8862533569335938,46.44744873046875,16.76104736328125,39.29372024536133,0.5089645385742188,0.45270538330078125,4003.6605224609375,65790.21563720703,49795.99206542969,0,17112264704,11811160064,5306413056,0
200,1742691720686,3696,3696,3696,3696,3696,3696,1.3830184936523438,13.05279541015625,33.56238555908203,6.9246978759765625,61.99473190307617,1.7868881225585938,4003.8295288085938,65795.57983398438,49800.64483642578,0,17112264704,11811160064,5377421312,0
199,1742691720886,3696,3696,3696,3696,3696,3696,8.671859741210938,9.690437316894531,66.31114959716797,18.82074737548828,0.05633544921875,0.0662078857421875,4003.994384765625,65800.46807861328,49804.844787597656,0,17112264704,11811160064,5448445952,0
200,1742691721087,3696,3696,3696,3696,3696,3696,0.6663589477539063,1.39959716796875,99.94017028808594,0.39493560791015625,0.21538543701171875,1.6167373657226563,4004.1607055664063,65805.64123535156,49809.315979003906,0,17112264704,11811160064,5515640832,0
200,1742691721287,3696,3696,3696,3696,3696,3696,1.5477142333984375,53.09583282470703,31.55243682861328,8.479774475097656,1.1248550415039063,22.489212036132813,4004.5274047851563,65810.36633300781,49813.23229980469,0,17112264704,11811160064,5204324352,0
200,1742691721487,3696,3696,3696,3696,3696,3696,1.5970077514648438,25.40472412109375,27.328842163085938,46.536991119384766,4.213539123535156,0.7770156860351563,4004.9122924804688,65814.65698242188,49816.74853515625,0,17112264704,11811160064,5356544000,0
200,1742691721687,3696,3696,3696,3696,3696,3696,0.43524169921875,4.856254577636719,0.36002349853515625,69.8988037109375,7.245445251464844,23.469406127929688,4005.2269897460938,65819.01818847656,49820.34600830078,0,17112264704,11811160064,5356544000,0
200,1742691721887,3696,3696,3696,3696,3696,3696,2.46673583984375,4.270904541015625,42.73706817626953,8.927421569824219,50.651527404785156,1.4550247192382813,4005.5675048828125,65823.16223144531,49823.765380859375,0,17112264704,11811160064,5356544000,0
200,1742691722088,3696,3696,3696,3696,3696,3696,8.116554260253906,9.865036010742188,46.435543060302734,17.2728271484375,30.554664611816406,0.0919036865234375,4005.9202270507813,65827.5453491211,49827.37939453125,0,17112264704,11811160064,5365911552,0
200,1742691722288,3696,3696,3696,3696,3696,3696,17.109603881835938,39.02414321899414,6.7273406982421875,36.1417236328125,24.480491638183594,3.1981277465820313,4006.2404174804688,65832.15057373047,49831.236083984375,0,17112264704,11811160064,5373317120,0
200,1742691722488,3696,3696,3696,3696,3696,3696,16.94916534423828,77.14971923828125,9.157073974609375,1.0411376953125,0.6202316284179688,5.303123474121094,4006.5738525390625,65836.32916259766,49834.676025390625,0,17112264704,11811160064,5373317120,0
200,1742691722689,3696,3696,3696,3696,3696,3696,0.5282745361328125,85.89351654052734,18.366653442382813,0.6386871337890625,0.5134658813476563,0.539398193359375,4006.9177856445313,65840.34680175781,49837.92498779297,0,17112264704,11811160064,5139714048,0
200,1742691722889,3696,3696,3696,3696,3696,3696,2.6654815673828125,59.536495208740234,18.02264404296875,0.7559814453125,0.6597366333007813,27.225448608398438,4007.2792358398438,65844.16369628906,49840.98693847656,0,17112264704,11811160064,5322285056,0
200,1742691723090,3696,3696,3696,3696,3696,3696,8.92193603515625,46.497318267822266,55.2996826171875,1.404632568359375,1.79156494140625,0.33448028564453125,4007.6915283203125,65848.61236572266,49844.66809082031,0,17112264704,11811160064,4931072000,0
1,1742691723290,3696,3696,3696,3696,3696,3696,75.04629516601563,14.279487609863281,10.680755615234375,2.1959991455078125,1.3866043090820313,8.973434448242188,4007.9775390625,65852.90771484375,49848.180725097656,0,17112264704,11811160064,4509384704,0
