Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742691884527,3696,3696,3696,3696,3696,3696,8.065315246582031,60.75791549682617,0,0,0,0,4171.794677734375,69682.54699707031,53097.39471435547,0,17112264704,11811160064,4556025856,0
200,1742691884527,3696,3696,3696,3696,3696,3696,100,100,100,100,100,100,4171.797912597656,69682.62841796875,53097.47375488281,0,17112264704,11811160064,4556046336,0
200,1742691884728,3696,3696,3696,3696,3696,3696,7.501976013183594,76.20338439941406,32.110740661621094,11.000694274902344,8.981048583984375,14.651435852050781,4171.9290771484375,69687.45526123047,53101.605407714844,0,17112264704,11811160064,4574216192,0
193,1742691884935,3696,3696,3696,3696,3696,3696,23.796737670898438,9.984512329101563,70.38449096679688,2.9218978881835938,1.8226852416992188,2.0886001586914063,4172.060607910156,69692.4375,53105.866638183594,0,17112264704,11811160064,4597272576,0
200,1742691885128,3696,3696,3696,3696,3696,3696,63.59463882446289,30.6431884765625,16.426841735839844,12.230606079101563,14.453399658203125,14.427360534667969,4172.1983642578125,69697.61248779297,53110.3486328125,0,17112264704,11811160064,4605595648,0
200,1742691885328,3696,3696,3696,3696,3696,3696,39.686256408691406,50.250858306884766,22.586669921875,4.156105041503906,2.8961944580078125,2.4437026977539063,4172.338562011719,69702.6201171875,53114.64904785156,0,17112264704,11811160064,4620365824,0
200,1742691885529,3696,3696,3696,3696,3696,3696,16.029701232910156,68.91104125976563,17.580078125,1.2872467041015625,1.5622482299804688,1.0170745849609375,4172.460754394531,69707.38677978516,53118.72882080078,0,17112264704,11811160064,4641378304,0
200,1742691885729,3696,3696,3696,3696,3696,3696,53.67526626586914,65.10940551757813,8.995582580566406,20.214111328125,15.443107604980469,12.810775756835938,4172.6322021484375,69713.4652709961,53124.0849609375,0,17112264704,11811160064,4664053760,0
200,1742691885930,3696,3696,3696,3696,3696,3696,64.81964111328125,2.6538314819335938,1.8363418579101563,38.69153594970703,4.24261474609375,1.8077239990234375,4172.757019042969,69718.4271850586,53128.36260986328,0,17112264704,11811160064,4676927488,0
200,1742691886130,3696,3696,3696,3696,3696,3696,47.24732208251953,23.66943359375,30.875404357910156,5.452903747558594,4.536354064941406,1.3213424682617188,4172.881408691406,69723.57641601563,53132.803955078125,0,17112264704,11811160064,4701298688,0
