Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743634281512,3696,3696,3696,3696,3696,3696,58.42259979248047,62.715782165527344,31.694412231445313,21.512794494628906,14.971229553222656,18.8829345703125,3268.3388671875,93662.20642089844,79571.95544433594,0,17112264704,62914560000,4639490048,0
200,1743634281512,3696,3696,3696,3696,3696,3696,100,100,100,100,100,100,3268.3422241210938,93662.26953125,79572.00903320313,0,17112264704,62914560000,4639461376,0
200,1743634281713,3696,3696,3696,3696,3696,3696,27.10338592529297,54.550846099853516,14.364059448242188,16.53514862060547,39.56600570678711,15.439468383789063,3268.4949951171875,93667.63061523438,79576.67938232422,0,17112264704,62914560000,4661358592,0
199,1743634281914,3696,3696,3696,3696,3696,3696,46.77348709106445,49.1075439453125,8.035530090332031,8.133865356445313,12.535087585449219,1.5530624389648438,3268.6558227539063,93672.52990722656,79580.8638305664,0,17112264704,62914560000,4696391680,0
200,1743634282114,3696,3696,3696,3696,3696,3696,5.5271148681640625,95.31705474853516,7.3534088134765625,5.3706207275390625,7.903076171875,2.800140380859375,3268.8118896484375,93677.24487304688,79584.86413574219,0,17112264704,62914560000,4739072000,0
200,1743634282315,3696,3696,3696,3696,3696,3696,20.562026977539063,28.49987030029297,80.68869018554688,21.078125,6.605964660644531,8.923118591308594,3268.9893188476563,93682.93182373047,79589.85522460938,0,17112264704,62914560000,4745445376,0
200,1743634282515,3696,3696,3696,3696,3696,3696,2.8302001953125,2.6248855590820313,25.460464477539063,63.0004768371582,5.8933258056640625,13.999969482421875,3269.1371459960938,93687.67254638672,79593.8783569336,0,17112264704,62914560000,4791971840,0
200,1743634282716,3696,3696,3696,3696,3696,3696,55.67768478393555,19.333213806152344,9.640068054199219,35.865272521972656,6.726371765136719,11.416427612304688,3269.3175048828125,93692.61553955078,79598.1259765625,0,17112264704,62914560000,4819275776,0
200,1743634282916,3696,3696,3696,3696,3696,3696,24.164756774902344,4.203041076660156,29.335098266601563,9.4805908203125,3.386993408203125,47.8539924621582,3269.4591064453125,93697.28503417969,79602.10119628906,0,17112264704,62914560000,4831178752,0
199,1743634283116,3696,3696,3696,3696,3696,3696,55.912864685058594,6.5638275146484375,35.458457946777344,3.8996505737304688,1.9065628051757813,17.52031707763672,3269.58740234375,93701.9521484375,79606.04376220703,0,17112264704,62914560000,4845154304,0
200,1743634283316,3696,3696,3696,3696,3696,3696,2.287994384765625,12.119438171386719,40.518455505371094,6.597633361816406,58.096256256103516,3.5151901245117188,3269.7257690429688,93706.77703857422,79610.16900634766,0,17112264704,62914560000,4849790976,0
200,1743634283516,3696,3696,3696,3696,3696,3696,24.546302795410156,38.75355529785156,40.89817810058594,1.6855316162109375,2.6757125854492188,2.7256240844726563,3269.8837890625,93711.48742675781,79614.19165039063,0,17112264704,62914560000,4853944320,0
200,1743634283717,3696,3696,3696,3696,3696,3696,33.832435607910156,21.599685668945313,9.13665771484375,5.800804138183594,7.497688293457031,68.01625061035156,3270.05126953125,93716.6743774414,79618.65338134766,0,17112264704,62914560000,4867223552,0
200,1743634283917,3696,3696,3696,3696,3696,3696,10.59478759765625,24.71099090576172,23.204025268554688,17.40544891357422,4.025123596191406,42.96121597290039,3270.1954345703125,93721.40264892578,79622.69921875,0,17112264704,62914560000,4897255424,0
200,1743634284118,3696,3696,3696,3696,3696,3696,44.11975860595703,21.031028747558594,38.73040771484375,17.542686462402344,19.493301391601563,55.74413299560547,3270.4025268554688,93727.04913330078,79627.60968017578,0,17112264704,62914560000,4928536576,0
200,1743634284318,3696,3696,3696,3696,3696,3696,91.75576782226563,84.01371765136719,85.40715026855469,84.20454406738281,84.19380187988281,92.0978775024414,3270.5657348632813,93735.9150390625,79635.77893066406,0,17112264704,62914560000,4968210432,0
200,1743634284519,3696,3696,3696,3696,3696,3696,16.93628692626953,12.202018737792969,5.050910949707031,4.289070129394531,26.052444458007813,82.55217742919922,3270.7098388671875,93741.3588256836,79640.51245117188,0,17112264704,62914560000,4992454656,0
200,1743634284719,3696,3696,3696,3696,3696,3696,26.25200653076172,30.583511352539063,39.32510757446289,10.175735473632813,18.78270721435547,33.239654541015625,3270.8389282226563,93746.68579101563,79645.14953613281,0,17112264704,62914560000,4992348160,0
200,1743634284920,3696,3696,3696,3696,3696,3696,5.796134948730469,42.852848052978516,3.7790908813476563,1.5510711669921875,33.19270324707031,31.858192443847656,3271.030029296875,93751.26947021484,79649.03198242188,0,17112264704,62914560000,5007343616,0
200,1743634285120,3696,3696,3696,3696,3696,3696,36.357051849365234,43.925724029541016,35.86647033691406,36.7460823059082,46.22644805908203,83.41337585449219,3271.1813354492188,93757.79541015625,79654.8589477539,0,17112264704,62914560000,4972212224,0
200,1743634285320,3696,3696,3696,3696,3696,3696,93.18123626708984,93.19425201416016,94.14385986328125,93.35042572021484,100,93.29000854492188,3271.5150756835938,93766.50201416016,79662.81286621094,0,17112264704,62914560000,4982046720,0
200,1743634285521,3696,3696,3696,3696,3696,3696,15.568359375,40.29114532470703,12.955497741699219,16.81487274169922,23.900421142578125,2.8615646362304688,3271.7705688476563,93771.0355834961,79666.60955810547,0,17112264704,62914560000,4832432128,0
2,1743634285721,3696,3696,3696,3696,3696,3696,7.37823486328125,5.1228485107421875,2.0679550170898438,8.319023132324219,1.981658935546875,7.590179443359375,3271.8861083984375,93773.03857421875,79667.91412353516,0,17112264704,62914560000,4637032448,0
