Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742993234577,3696,3696,3696,3696,3696,3696,100,100,100,100,100,100,4199.202941894531,96306.35717773438,75452.90069580078,0,17112264704,62914560000,4275585024,0
200,1742993234577,3696,3696,3696,3696,3696,3696,100,100,100,100,100,100,4199.208801269531,96306.43585205078,75452.95336914063,0,17112264704,62914560000,4275433472,0
200,1742993234777,3696,3696,3696,3696,3696,3696,10.885505676269531,64.36489868164063,39.6536750793457,12.285697937011719,8.714996337890625,15.417549133300781,4199.362487792969,96311.31774902344,75457.13848876953,0,17112264704,62914560000,4299390976,0
198,1742993234979,3696,3696,3696,3696,3696,3696,16.299110412597656,27.34485626220703,38.50737762451172,18.989959716796875,19.032936096191406,8.861228942871094,4199.523498535156,96316.39074707031,75461.4976196289,0,17112264704,62914560000,4334776320,0
200,1742993235178,3696,3696,3696,3696,3696,3696,12.450935363769531,29.985763549804688,13.308120727539063,30.825912475585938,42.12556838989258,8.928306579589844,4199.693664550781,96321.34851074219,75465.74725341797,0,17112264704,62914560000,4414496768,0
200,1742993235379,3696,3696,3696,3696,3696,3696,10.906700134277344,14.931251525878906,59.924503326416016,2.9063339233398438,24.60247039794922,4.7029876708984375,4199.839782714844,96325.97717285156,75469.68981933594,0,17112264704,62914560000,4440743936,0
200,1742993235579,3696,3696,3696,3696,3696,3696,56.75272750854492,40.962928771972656,19.288772583007813,9.417640686035156,3.5304946899414063,3.4988784790039063,4200.0184326171875,96331.1376953125,75474.1265258789,0,17112264704,62914560000,4466597888,0
200,1742993235780,3696,3696,3696,3696,3696,3696,36.97018814086914,35.977989196777344,51.353477478027344,13.810791015625,34.6016845703125,56.52353286743164,4200.205383300781,96337.84875488281,75480.14782714844,0,17112264704,62914560000,4459905024,0
200,1742993235980,3696,3696,3696,3696,3696,3696,2.4258880615234375,70.16246795654297,3.4323654174804688,1.4089126586914063,0.37119293212890625,38.86421585083008,4200.371765136719,96342.38854980469,75483.9838256836,0,17112264704,62914560000,4483784704,0
200,1742993236180,3696,3696,3696,3696,3696,3696,10.386825561523438,26.869895935058594,41.37846755981445,10.750289916992188,39.67607879638672,5.08343505859375,4200.527038574219,96347.55590820313,75488.43133544922,0,17112264704,62914560000,4513001472,0
200,1742993236381,3696,3696,3696,3696,3696,3696,3.4867324829101563,51.90803909301758,3.5250701904296875,2.5939178466796875,52.127967834472656,4.694000244140625,4200.7196044921875,96352.18872070313,75492.3568725586,0,17112264704,62914560000,4539678720,0
200,1742993236581,3696,3696,3696,3696,3696,3696,7.361671447753906,52.59956359863281,4.734977722167969,1.1613388061523438,59.870914459228516,8.879188537597656,4200.8570556640625,96357.25201416016,75496.70050048828,0,17112264704,62914560000,4555468800,0
200,1742993236782,3696,3696,3696,3696,3696,3696,10.792495727539063,67.38815307617188,13.438629150390625,11.548202514648438,27.61725616455078,12.248435974121094,4201.010498046875,96362.36828613281,75501.1343383789,0,17112264704,62914560000,4560900096,0
200,1742993236982,3696,3696,3696,3696,3696,3696,8.982444763183594,67.35873413085938,15.001594543457031,1.9669113159179688,15.785064697265625,17.11023712158203,4201.167053222656,96367.2232055664,75505.2710571289,0,17112264704,62914560000,4601536512,0
200,1742993237183,3696,3696,3696,3696,3696,3696,31.87421417236328,52.3067512512207,25.52532196044922,3.1128158569335938,5.572074890136719,9.217918395996094,4201.359069824219,96371.9019165039,75509.24285888672,0,17112264704,62914560000,4587864064,0
200,1742993237383,3696,3696,3696,3696,3696,3696,13.278671264648438,7.790290832519531,50.16114044189453,6.613288879394531,28.591651916503906,13.612136840820313,4201.5172119140625,96376.61340332031,75513.26013183594,0,17112264704,62914560000,4608266240,0
200,1742993237583,3696,3696,3696,3696,3696,3696,5.562171936035156,31.995941162109375,33.03596496582031,34.78007507324219,10.284614562988281,10.265960693359375,4201.6661376953125,96381.51733398438,75517.4525756836,0,17112264704,62914560000,4635279360,0
200,1742993237784,3696,3696,3696,3696,3696,3696,4.8923797607421875,25.975631713867188,77.205810546875,3.9761505126953125,7.053245544433594,5.3995819091796875,4201.8160400390625,96386.27172851563,75521.49517822266,0,17112264704,62914560000,4660281344,0
200,1742993237985,3696,3696,3696,3696,3696,3696,5.4897613525390625,30.96637725830078,49.7098388671875,2.1730270385742188,30.000709533691406,13.536491394042969,4202.002746582031,96391.06280517578,75525.59063720703,0,17112264704,62914560000,4689969152,0
200,1742993238185,3696,3696,3696,3696,3696,3696,2.4313278198242188,40.161048889160156,48.50385284423828,8.399459838867188,15.891693115234375,2.8510589599609375,4202.1414794921875,96395.6865234375,75529.50109863281,0,17112264704,62914560000,4705460224,0
200,1742993238386,3696,3696,3696,3696,3696,3696,18.695343017578125,57.002769470214844,21.633712768554688,13.285430908203125,15.796348571777344,14.435089111328125,4202.268493652344,96400.72381591797,75533.8501586914,0,17112264704,62914560000,4709158912,0
200,1742993238586,3696,3696,3696,3696,3696,3696,15.89990234375,63.555057525634766,11.474266052246094,14.024925231933594,15.706985473632813,14.883636474609375,4202.471374511719,96405.31903076172,75537.7177734375,0,17112264704,62914560000,4693155840,0
200,1742993238787,3696,3696,3696,3696,3696,3696,15.780220031738281,28.56865692138672,23.330825805664063,30.486656188964844,18.729469299316406,15.998550415039063,4202.586486816406,96410.02154541016,75541.74102783203,0,17112264704,62914560000,4693004288,0
200,1742993238987,3696,3696,3696,3696,3696,3696,14.928428649902344,38.48423385620117,22.037734985351563,31.429031372070313,14.202232360839844,16.899810791015625,4202.71337890625,96414.712890625,75545.72961425781,0,17112264704,62914560000,4692365312,0
200,1742993239187,3696,3696,3696,3696,3696,3696,13.942825317382813,35.763755798339844,27.548072814941406,17.19684600830078,18.09198760986328,17.605087280273438,4202.831970214844,96419.31689453125,75549.62048339844,0,17112264704,62914560000,4692115456,0
200,1742993239388,3696,3696,3696,3696,3696,3696,13.712821960449219,38.64689254760742,27.157028198242188,22.217185974121094,15.126731872558594,16.059188842773438,4202.953552246094,96423.94464111328,75553.56427001953,0,17112264704,62914560000,4692090880,0
200,1742993239588,3696,3696,3696,3696,3696,3696,16.744171142578125,35.29081726074219,19.999557495117188,36.14992141723633,15.736701965332031,17.146690368652344,4203.072509765625,96428.89251708984,75557.794921875,0,17112264704,62914560000,4693393408,0
199,1742993239788,3696,3696,3696,3696,3696,3696,11.573944091796875,40.113525390625,29.986244201660156,24.522872924804688,16.283660888671875,10.057540893554688,4203.194091796875,96433.63208007813,75561.84423828125,0,17112264704,62914560000,4693078016,0
199,1742993239988,3696,3696,3696,3696,3696,3696,13.922348022460938,39.05815124511719,26.626937866210938,26.000320434570313,19.502059936523438,18.949905395507813,4203.3179931640625,96438.6357421875,75566.15301513672,0,17112264704,62914560000,4691148800,0
200,1742993240189,3696,3696,3696,3696,3696,3696,14.118995666503906,30.714881896972656,25.232208251953125,25.713356018066406,22.546310424804688,12.726554870605469,4203.43212890625,96443.2582397461,75570.0855102539,0,17112264704,62914560000,4691148800,0
200,1742993240389,3696,3696,3696,3696,3696,3696,11.366722106933594,46.35599899291992,29.346847534179688,17.44817352294922,14.351211547851563,11.67901611328125,4203.5614013671875,96447.96417236328,75574.07586669922,0,17112264704,62914560000,4690821120,0
