Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742993161730,3696,3696,3696,3696,3696,3696,100,100,100,100,100,100,4147.2674560546875,94493.90966796875,73894.75518798828,0,17112264704,62914560000,4280344576,0
200,1742993161730,3696,3696,3696,3696,3696,3696,92.76622772216797,99.90096282958984,93.35215759277344,88.53752899169922,87.75926208496094,89.96434783935547,4147.270751953125,94493.97009277344,73894.81860351563,0,17112264704,62914560000,4284334080,0
200,1742993161930,3696,3696,3696,3696,3696,3696,14.127799987792969,55.01866912841797,12.486846923828125,4.563362121582031,7.973960876464844,47.02894973754883,4147.4326171875,94498.8013305664,73899.24731445313,0,17112264704,62914560000,4312723456,0
199,1742993162131,3696,3696,3696,3696,3696,3696,42.973026275634766,34.38536071777344,8.414680480957031,6.649147033691406,41.89665222167969,16.246734619140625,4147.6253662109375,94503.77783203125,73903.78839111328,0,17112264704,62914560000,4337377280,0
200,1742993162331,3696,3696,3696,3696,3696,3696,23.405662536621094,22.3358154296875,17.631736755371094,20.240516662597656,45.187049865722656,20.081382751464844,4147.8177490234375,94508.72686767578,73908.23706054688,0,17112264704,62914560000,4411105280,0
200,1742993162531,3696,3696,3696,3696,3696,3696,30.741195678710938,37.30077362060547,26.39183807373047,12.568412780761719,27.05998992919922,25.37755584716797,4147.9896240234375,94514.09948730469,73912.90612792969,0,17112264704,62914560000,4442763264,0
200,1742993162732,3696,3696,3696,3696,3696,3696,14.02197265625,11.393356323242188,54.987083435058594,12.061431884765625,15.021591186523438,37.98330307006836,4148.17529296875,94519.3130493164,73917.40368652344,0,17112264704,62914560000,4466544640,0
200,1742993162932,3696,3696,3696,3696,3696,3696,48.883670806884766,54.71023178100586,56.700096130371094,25.06488800048828,48.55561828613281,44.7219123840332,4148.461181640625,94526.71142578125,73924.07421875,0,17112264704,62914560000,4491276288,0
200,1742993163133,3696,3696,3696,3696,3696,3696,53.74379348754883,28.20996856689453,31.007049560546875,11.322067260742188,15.819679260253906,21.820724487304688,4148.669128417969,94532.06799316406,73928.72888183594,0,17112264704,62914560000,4501209088,0
200,1742993163333,3696,3696,3696,3696,3696,3696,21.676246643066406,30.80523681640625,30.43035888671875,22.34593963623047,32.69823455810547,59.96337890625,4148.883056640625,94538.18249511719,73934.12182617188,0,17112264704,62914560000,4536614912,0
200,1742993163534,3696,3696,3696,3696,3696,3696,33.779396057128906,37.12077331542969,17.008399963378906,9.184150695800781,35.758758544921875,35.84075927734375,4149.089904785156,94543.55236816406,73938.75964355469,0,17112264704,62914560000,4520767488,0
200,1742993163734,3696,3696,3696,3696,3696,3696,30.058670043945313,64.88741302490234,5.395790100097656,18.5308837890625,9.275711059570313,7.808753967285156,4149.294982910156,94548.31237792969,73942.81439208984,0,17112264704,62914560000,4545241088,0
200,1742993163934,3696,3696,3696,3696,3696,3696,24.926193237304688,46.574928283691406,45.48930740356445,14.345306396484375,9.8848876953125,13.258140563964844,4149.437194824219,94553.67474365234,73947.48651123047,0,17112264704,62914560000,4543156224,0
200,1742993164135,3696,3696,3696,3696,3696,3696,76.52925109863281,36.27586364746094,16.501686096191406,10.267723083496094,20.791519165039063,16.608184814453125,4149.6552734375,94559.29907226563,73952.36920166016,0,17112264704,62914560000,4572700672,0
200,1742993164336,3696,3696,3696,3696,3696,3696,12.334571838378906,16.505775451660156,70.67031860351563,21.975975036621094,2.2743301391601563,2.30279541015625,4149.813903808594,94564.15496826172,73956.53540039063,0,17112264704,62914560000,4611379200,0
200,1742993164536,3696,3696,3696,3696,3696,3696,4.887428283691406,85.19835662841797,12.760467529296875,13.073974609375,2.2702102661132813,11.258689880371094,4150.02099609375,94568.89892578125,73960.57202148438,0,17112264704,62914560000,4621438976,0
199,1742993164736,3696,3696,3696,3696,3696,3696,7.653106689453125,56.03413772583008,7.5685272216796875,4.8883056640625,19.875587463378906,40.9050178527832,4150.174743652344,94574.23547363281,73965.18353271484,0,17112264704,62914560000,4637130752,0
200,1742993164936,3696,3696,3696,3696,3696,3696,44.234649658203125,76.54278564453125,22.877304077148438,26.706939697265625,25.370933532714844,49.86887741088867,4150.435485839844,94580.890625,73971.12585449219,0,17112264704,62914560000,4637220864,0
200,1742993165136,3696,3696,3696,3696,3696,3696,58.215450286865234,54.75696563720703,7.0651092529296875,15.524139404296875,9.585403442382813,6.6651611328125,4150.6329345703125,94586.18347167969,73975.70623779297,0,17112264704,62914560000,4655595520,0
200,1742993165337,3696,3696,3696,3696,3696,3696,17.85308837890625,48.61373519897461,17.33025360107422,25.321632385253906,9.897308349609375,42.055511474609375,4150.863525390625,94591.59149169922,73980.36932373047,0,17112264704,62914560000,4700082176,0
200,1742993165537,3696,3696,3696,3696,3696,3696,6.1333770751953125,53.870216369628906,27.611473083496094,3.3095321655273438,14.798454284667969,27.121902465820313,4151.015075683594,94596.38757324219,73984.4775390625,0,17112264704,62914560000,4694994944,0
200,1742993165738,3696,3696,3696,3696,3696,3696,34.47593688964844,63.10017013549805,39.383670806884766,38.598297119140625,31.316390991210938,40.080570220947266,4151.248840332031,94603.03125,73990.39251708984,0,17112264704,62914560000,4692246528,0
200,1742993165938,3696,3696,3696,3696,3696,3696,19.41309356689453,59.937191009521484,19.861000061035156,23.83087158203125,18.128646850585938,16.509735107421875,4151.4910888671875,94608.0142211914,73994.64471435547,0,17112264704,62914560000,4691640320,0
200,1742993166139,3696,3696,3696,3696,3696,3696,27.91016387939453,47.144256591796875,28.757827758789063,26.287559509277344,24.24828338623047,24.640716552734375,4151.650085449219,94613.61022949219,73999.57067871094,0,17112264704,62914560000,4677959680,0
200,1742993166339,3696,3696,3696,3696,3696,3696,24.152389526367188,38.16747283935547,29.41614532470703,31.060157775878906,23.192214965820313,32.48741912841797,4151.810363769531,94619.31042480469,74004.55480957031,0,17112264704,62914560000,4682854400,0
200,1742993166539,3696,3696,3696,3696,3696,3696,19.072982788085938,23.976097106933594,30.522018432617188,17.18016815185547,24.062210083007813,28.024559020996094,4151.944091796875,94624.17010498047,74008.693359375,0,17112264704,62914560000,4683202560,0
200,1742993166739,3696,3696,3696,3696,3696,3696,29.31805419921875,37.5149040222168,27.237777709960938,28.058380126953125,33.14514923095703,24.41875457763672,4152.099548339844,94629.84796142578,74013.70245361328,0,17112264704,62914560000,4682903552,0
200,1742993166940,3696,3696,3696,3696,3696,3696,31.274208068847656,54.68582534790039,36.13178253173828,31.16192626953125,29.62255096435547,32.750999450683594,4152.279296875,94636.41198730469,74019.55291748047,0,17112264704,62914560000,4683608064,0
200,1742993167140,3696,3696,3696,3696,3696,3696,29.103965759277344,41.9235725402832,25.012222290039063,19.35468292236328,17.570213317871094,16.996139526367188,4152.435852050781,94641.50518798828,74023.92639160156,0,17112264704,62914560000,4685516800,0
200,1742993167341,3696,3696,3696,3696,3696,3696,29.53034210205078,36.93345642089844,31.47679901123047,23.323654174804688,22.18536376953125,23.049240112304688,4152.607421875,94646.96417236328,74028.69903564453,0,17112264704,62914560000,4688314368,0
200,1742993167541,3696,3696,3696,3696,3696,3696,14.85626220703125,49.16419219970703,26.519744873046875,21.465103149414063,18.738685607910156,19.247360229492188,4152.753723144531,94652.0414428711,74033.05462646484,0,17112264704,62914560000,4685553664,0
200,1742993167742,3696,3696,3696,3696,3696,3696,34.697601318359375,55.58506774902344,41.29812240600586,38.70984649658203,34.231101989746094,55.830535888671875,4153.001220703125,94659.13891601563,74039.45458984375,0,17112264704,62914560000,4688973824,0
200,1742993167943,3696,3696,3696,3696,3696,3696,48.38351058959961,56.84017562866211,52.794254302978516,43.77818298339844,48.128883361816406,56.80616760253906,4153.3009033203125,94666.97827148438,74046.52038574219,0,17112264704,62914560000,4693417984,0
199,1742993168143,3696,3696,3696,3696,3696,3696,35.727935791015625,49.26982116699219,27.606346130371094,31.192047119140625,27.30809783935547,31.930465698242188,4153.509582519531,94673.29559326172,74052.13903808594,0,17112264704,62914560000,4693020672,0
200,1742993168343,3696,3696,3696,3696,3696,3696,33.910423278808594,48.035667419433594,24.34986114501953,25.116729736328125,29.486610412597656,32.0927734375,4153.708251953125,94679.1312866211,74057.25787353516,0,17112264704,62914560000,4697784320,0
200,1742993168543,3696,3696,3696,3696,3696,3696,26.868202209472656,60.09950637817383,26.590621948242188,21.34624481201172,28.97833251953125,26.77496337890625,4153.9013671875,94684.84875488281,74062.27380371094,0,17112264704,62914560000,4697088000,0
200,1742993168744,3696,3696,3696,3696,3696,3696,24.730369567871094,40.197330474853516,24.912254333496094,23.28833770751953,25.583816528320313,21.272789001464844,4154.0709228515625,94690.08563232422,74066.7914428711,0,17112264704,62914560000,4694179840,0
200,1742993168944,3696,3696,3696,3696,3696,3696,22.32208251953125,26.89031219482422,22.20172882080078,27.35424041748047,33.76332092285156,25.947158813476563,4154.22900390625,94695.21936035156,74071.23413085938,0,17112264704,62914560000,4692697088,0
200,1742993169145,3696,3696,3696,3696,3696,3696,23.738998413085938,22.828826904296875,29.857528686523438,18.43010711669922,23.4454345703125,22.73241424560547,4154.386657714844,94700.1128540039,74075.41204833984,0,17112264704,62914560000,4692643840,0
200,1742993169345,3696,3696,3696,3696,3696,3696,22.60472869873047,27.804771423339844,21.225967407226563,25.438697814941406,21.41962432861328,31.00604248046875,4154.535339355469,94705.0751953125,74079.68469238281,0,17112264704,62914560000,4696985600,0
200,1742993169546,3696,3696,3696,3696,3696,3696,20.80907440185547,25.78772735595703,20.555885314941406,27.003623962402344,21.669967651367188,31.478187561035156,4154.679260253906,94709.88220214844,74083.79931640625,0,17112264704,62914560000,4695388160,0
200,1742993169746,3696,3696,3696,3696,3696,3696,17.804061889648438,21.72655487060547,20.05030059814453,23.371788024902344,20.728858947753906,28.53050994873047,4154.809143066406,94714.55065917969,74087.75207519531,0,17112264704,62914560000,4695121920,0
200,1742993169947,3696,3696,3696,3696,3696,3696,31.483131408691406,33.851226806640625,37.47929000854492,36.86491394042969,30.604835510253906,36.802371978759766,4155.004150390625,94720.47814941406,74092.984375,0,17112264704,62914560000,4694097920,0
200,1742993170147,3696,3696,3696,3696,3696,3696,21.061439514160156,40.17645263671875,25.85785675048828,23.3851318359375,17.979141235351563,18.438385009765625,4155.1412353515625,94725.34936523438,74097.16284179688,0,17112264704,62914560000,4691619840,0
200,1742993170347,3696,3696,3696,3696,3696,3696,23.8887939453125,41.550296783447266,23.348922729492188,21.029747009277344,21.196571350097656,20.81684112548828,4155.300354003906,94730.35131835938,74101.44567871094,0,17112264704,62914560000,4696018944,0
200,1742993170547,3696,3696,3696,3696,3696,3696,21.862579345703125,31.933929443359375,30.534942626953125,30.443016052246094,19.712486267089844,26.710678100585938,4155.47509765625,94735.41729736328,74105.81658935547,0,17112264704,62914560000,4695654400,0
200,1742993170748,3696,3696,3696,3696,3696,3696,19.970726013183594,31.81787872314453,23.59386444091797,25.19739532470703,32.10364532470703,19.40966796875,4155.633483886719,94740.42315673828,74110.10223388672,0,17112264704,62914560000,4695650304,0
200,1742993170948,3696,3696,3696,3696,3696,3696,24.615280151367188,33.1781005859375,23.28076171875,32.786903381347656,28.08405303955078,19.028350830078125,4155.7960205078125,94745.5693359375,74114.56115722656,0,17112264704,62914560000,4695650304,0
200,1742993171149,3696,3696,3696,3696,3696,3696,14.337142944335938,27.882308959960938,34.295135498046875,25.921981811523438,24.318832397460938,15.655448913574219,4155.946350097656,94750.36602783203,74118.66473388672,0,17112264704,62914560000,4695470080,0
200,1742993171349,3696,3696,3696,3696,3696,3696,19.208770751953125,48.99553298950195,25.992088317871094,36.1197395324707,20.302627563476563,28.31757354736328,4156.131042480469,94755.80578613281,74123.38653564453,0,17112264704,62914560000,4696334336,0
200,1742993171550,3696,3696,3696,3696,3696,3696,22.63689422607422,51.341896057128906,25.033477783203125,29.948226928710938,22.35143280029297,30.953773498535156,4156.309326171875,94761.25732421875,74128.15124511719,0,17112264704,62914560000,4691542016,0
200,1742993171750,3696,3696,3696,3696,3696,3696,15.677337646484375,41.77682876586914,32.387451171875,24.996849060058594,19.513946533203125,19.427719116210938,4156.472473144531,94766.36358642578,74132.53155517578,0,17112264704,62914560000,4691329024,0
200,1742993171951,3696,3696,3696,3696,3696,3696,20.339561462402344,42.896305084228516,25.14373016357422,16.204299926757813,15.772323608398438,18.087806701660156,4156.6173095703125,94771.08447265625,74136.56689453125,0,17112264704,62914560000,4691070976,0
200,1742993172151,3696,3696,3696,3696,3696,3696,20.231666564941406,33.236549377441406,24.648574829101563,24.03607177734375,17.716835021972656,25.67259979248047,4156.7696533203125,94775.92333984375,74140.6909790039,0,17112264704,62914560000,4691070976,0
200,1742993172352,3696,3696,3696,3696,3696,3696,22.69379425048828,33.3765869140625,30.150413513183594,25.37885284423828,20.102684020996094,28.725906372070313,4156.934814453125,94781.01055908203,74145.09307861328,0,17112264704,62914560000,4696104960,0
200,1742993172552,3696,3696,3696,3696,3696,3696,16.74675750732422,44.133567810058594,23.686859130859375,22.646530151367188,18.10730743408203,21.762451171875,4157.0888671875,94785.91052246094,74149.26153564453,0,17112264704,62914560000,4695695360,0
200,1742993172753,3696,3696,3696,3696,3696,3696,18.497604370117188,34.472633361816406,26.715003967285156,28.084503173828125,24.307716369628906,21.03150177001953,4157.2374267578125,94790.9857788086,74153.65155029297,0,17112264704,62914560000,4694175744,0
200,1742993172953,3696,3696,3696,3696,3696,3696,18.60753631591797,32.40100860595703,19.124725341796875,30.53472137451172,30.833938598632813,17.62824249267578,4157.374572753906,94795.82415771484,74157.78289794922,0,17112264704,62914560000,4690161664,0
200,1742993173154,3696,3696,3696,3696,3696,3696,27.21009063720703,39.168914794921875,33.076683044433594,27.494361877441406,27.458251953125,29.365325927734375,4157.566467285156,94801.35711669922,74162.62194824219,0,17112264704,62914560000,4689162240,0
200,1742993173354,3696,3696,3696,3696,3696,3696,16.806808471679688,35.72020721435547,33.91529083251953,22.740280151367188,20.081619262695313,20.20539093017578,4157.726501464844,94806.3720703125,74166.93475341797,0,17112264704,62914560000,4695347200,0
200,1742993173554,3696,3696,3696,3696,3696,3696,19.10344696044922,45.051116943359375,24.203468322753906,26.716156005859375,24.435623168945313,25.236534118652344,4157.89306640625,94811.47784423828,74171.31414794922,0,17112264704,62914560000,4695240704,0
200,1742993173754,3696,3696,3696,3696,3696,3696,12.965553283691406,48.30240249633789,23.249420166015625,16.971145629882813,22.96308135986328,14.354034423828125,4158.031005859375,94816.34735107422,74175.48992919922,0,17112264704,62914560000,4694974464,0
200,1742993173954,3696,3696,3696,3696,3696,3696,12.140396118164063,49.670413970947266,21.768264770507813,20.433914184570313,17.562461853027344,19.425559997558594,4158.172180175781,94821.1039428711,74179.55114746094,0,17112264704,62914560000,4694577152,0
200,1742993174155,3696,3696,3696,3696,3696,3696,16.29096221923828,34.975975036621094,29.561546325683594,25.569564819335938,16.774826049804688,18.155052185058594,4158.311462402344,94825.92193603516,74183.67749023438,0,17112264704,62914560000,4694577152,0
200,1742993174355,3696,3696,3696,3696,3696,3696,16.322952270507813,35.309844970703125,23.652801513671875,32.566162109375,17.6597900390625,20.31574249267578,4158.446350097656,94830.87286376953,74187.921875,0,17112264704,62914560000,4694114304,0
200,1742993174556,3696,3696,3696,3696,3696,3696,28.06591796875,37.02306365966797,33.125633239746094,30.044456481933594,25.020111083984375,34.71479034423828,4158.621643066406,94836.45361328125,74192.7767944336,0,17112264704,62914560000,4693680128,0
