Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742689980810,3696,3696,3696,3696,3696,3696,0,25.64203643798828,0,0,0,33.65296936035156,2809.079345703125,42849.20477294922,32950.30047607422,0,17112264704,11811160064,4396568576,0
200,1742689980810,3696,3696,3696,3696,3696,3696,89.19676208496094,99.8128433227539,90.64402770996094,93.22578430175781,93.70201110839844,90.66389465332031,2809.0845947265625,42849.32092285156,32950.41375732422,0,17112264704,11811160064,4396589056,0
198,1742689981011,3696,3696,3696,3696,3696,3696,31.98614501953125,56.89473342895508,6.3267974853515625,9.767143249511719,3.4810409545898438,14.354820251464844,2809.2203979492188,42854.14434814453,32954.54675292969,0,17112264704,11811160064,4412628992,0
200,1742689981210,3696,3696,3696,3696,3696,3696,42.63424301147461,1.4750289916992188,0.59716796875,2.1356048583984375,62.64146041870117,0.428680419921875,2809.3432006835938,42858.982177734375,32958.682861328125,0,17112264704,11811160064,4437147648,0
200,1742689981411,3696,3696,3696,3696,3696,3696,8.734176635742188,13.579345703125,13.935539245605469,31.156227111816406,68.1292953491211,9.488105773925781,2809.4815673828125,42864.50244140625,32963.48449707031,0,17112264704,11811160064,4450643968,0
200,1742689981611,3696,3696,3696,3696,3696,3696,17.262550354003906,57.69922637939453,31.303443908691406,15.044845581054688,11.015602111816406,3.5153045654296875,2809.6297607421875,42869.720764160156,32968.0068359375,0,17112264704,11811160064,4473696256,0
200,1742689981812,3696,3696,3696,3696,3696,3696,1.2205429077148438,46.276126861572266,27.595359802246094,0.6861572265625,32.92261505126953,0.5619583129882813,2809.7550048828125,42874.727600097656,32972.29864501953,0,17112264704,11811160064,4491079680,0
200,1742689982012,3696,3696,3696,3696,3696,3696,47.85154342651367,35.096649169921875,32.53173065185547,6.0453338623046875,6.355628967285156,7.476226806640625,2809.9053955078125,42879.894775390625,32976.76513671875,0,17112264704,11811160064,4511088640,0
200,1742689982213,3696,3696,3696,3696,3696,3696,57.61604690551758,4.368293762207031,30.70458984375,3.388153076171875,18.222328186035156,0.9719696044921875,2810.0336303710938,42884.991638183594,32981.14776611328,0,17112264704,11811160064,4525588480,0
200,1742689982413,3696,3696,3696,3696,3696,3696,1.2770462036132813,32.31035614013672,23.877227783203125,49.165218353271484,3.4029388427734375,3.55938720703125,2810.1558837890625,42889.97082519531,32985.44891357422,0,17112264704,11811160064,4547940352,0
