Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742690876267,3696,3696,3696,3696,3696,3696,47.12664031982422,0,0,17.494224548339844,0,0,3472.38037109375,56551.02862548828,43504.075256347656,0,17112264704,11811160064,4555624448,0
200,1742690876267,3696,3696,3696,3696,3696,3696,93.61957550048828,99.5329818725586,96.78604888916016,95.70318603515625,92.02542877197266,91.9266357421875,3472.3833618164063,56551.113708496094,43504.176330566406,0,17112264704,11811160064,4555464704,0
200,1742690876467,3696,3696,3696,3696,3696,3696,1.1464614868164063,38.207340240478516,56.594032287597656,16.844520568847656,4.0742645263671875,7.179344177246094,3472.5127563476563,56555.989013671875,43508.33575439453,0,17112264704,11811160064,4578074624,0
193,1742690876674,3696,3696,3696,3696,3696,3696,3.0707244873046875,18.829742431640625,16.79212188720703,2.0393600463867188,70.60408782958984,2.2532119750976563,3472.6454467773438,56561.043029785156,43512.667419433594,0,17112264704,11811160064,4597678080,0
200,1742690876868,3696,3696,3696,3696,3696,3696,9.318374633789063,64.04353332519531,8.034049987792969,13.438316345214844,38.63850021362305,8.094619750976563,3472.7799072265625,56566.23388671875,43517.165100097656,0,17112264704,11811160064,4611977216,0
200,1742690877068,3696,3696,3696,3696,3696,3696,8.495498657226563,25.810348510742188,41.574668884277344,33.534523010253906,2.3678207397460938,1.579315185546875,3472.9065551757813,56571.15704345703,43521.391845703125,0,17112264704,11811160064,4634370048,0
200,1742690877268,3696,3696,3696,3696,3696,3696,16.846580505371094,62.680641174316406,1.4598007202148438,32.3076171875,0.80291748046875,1.3399505615234375,3473.0455322265625,56576.08801269531,43525.63049316406,0,17112264704,11811160064,4650860544,0
200,1742690877469,3696,3696,3696,3696,3696,3696,39.57282638549805,42.490142822265625,0.48642730712890625,24.796775817871094,1.7462234497070313,7.1116790771484375,3473.173095703125,56581.31140136719,43530.13586425781,0,17112264704,11811160064,4675239936,0
200,1742690877669,3696,3696,3696,3696,3696,3696,7.783912658691406,3.6825790405273438,16.680076599121094,29.98211669921875,4.329620361328125,52.92014694213867,3473.2988891601563,56586.266540527344,43534.40301513672,0,17112264704,11811160064,4690915328,0
200,1742690877870,3696,3696,3696,3696,3696,3696,8.812835693359375,77.45816040039063,16.108116149902344,3.388702392578125,2.8503189086914063,1.4375534057617188,3473.4203491210938,56591.27850341797,43538.726135253906,0,17112264704,11811160064,4714311680,0
200,1742690878070,3696,3696,3696,3696,3696,3696,9.818733215332031,86.71192932128906,12.346992492675781,2.7496719360351563,3.6058731079101563,2.6039581298828125,3473.548095703125,56596.42687988281,43543.16296386719,0,17112264704,11811160064,4729749504,0
200,1742690878270,3696,3696,3696,3696,3696,3696,10.867698669433594,18.71434783935547,8.555908203125,76.78804779052734,2.7108230590820313,4.356781005859375,3473.6932983398438,56601.580810546875,43547.61553955078,0,17112264704,11811160064,4746993664,0
200,1742690878471,3696,3696,3696,3696,3696,3696,14.080894470214844,47.52450180053711,48.315330505371094,3.955535888671875,2.0714340209960938,1.3791732788085938,3473.8197631835938,56606.77307128906,43552.09637451172,0,17112264704,11811160064,4762783744,0
199,1742690878671,3696,3696,3696,3696,3696,3696,44.176025390625,25.97864532470703,6.750373840332031,14.467887878417969,35.96900939941406,21.383636474609375,3473.9739379882813,56612.33581542969,43556.96533203125,0,17112264704,11811160064,4788129792,0
200,1742690878872,3696,3696,3696,3696,3696,3696,46.224700927734375,54.757381439208984,1.4859695434570313,3.5717391967773438,3.0282211303710938,0.841827392578125,3474.0902709960938,56617.41583251953,43561.348205566406,0,17112264704,11811160064,4805726208,0
200,1742690879072,3696,3696,3696,3696,3696,3696,1.6674041748046875,56.386810302734375,36.499176025390625,4.407562255859375,4.532295227050781,14.872413635253906,3474.2230224609375,56622.56072998047,43565.77325439453,0,17112264704,11811160064,4826816512,0
200,1742690879272,3696,3696,3696,3696,3696,3696,8.188774108886719,11.680343627929688,47.540706634521484,4.5839385986328125,2.4434738159179688,43.224334716796875,3474.3673095703125,56627.60705566406,43570.127014160156,0,17112264704,11811160064,4841103360,0
200,1742690879473,3696,3696,3696,3696,3696,3696,0.411651611328125,64.8237075805664,32.14281463623047,2.0126266479492188,3.0095367431640625,14.521629333496094,3474.4841918945313,56632.84924316406,43574.652587890625,0,17112264704,11811160064,4859142144,0
200,1742690879673,3696,3696,3696,3696,3696,3696,38.07136917114258,14.266029357910156,59.69601821899414,12.60028076171875,6.917236328125,12.613700866699219,3474.642333984375,56638.32684326172,43579.44696044922,0,17112264704,11811160064,4883841024,0
199,1742690879874,3696,3696,3696,3696,3696,3696,45.9021110534668,55.60953903198242,1.43798828125,2.6990737915039063,2.80181884765625,1.684112548828125,3474.760009765625,56643.444274902344,43583.84313964844,0,17112264704,11811160064,4899737600,0
200,1742690880074,3696,3696,3696,3696,3696,3696,36.145843505859375,14.540046691894531,4.37908935546875,15.911125183105469,2.9161453247070313,56.0654296875,3474.9022827148438,56648.79064941406,43588.48895263672,0,17112264704,11811160064,4915097600,0
200,1742690880274,3696,3696,3696,3696,3696,3696,13.384605407714844,17.367713928222656,17.227798461914063,69.65091705322266,3.596435546875,1.8510589599609375,3475.0399169921875,56653.99401855469,43592.990173339844,0,17112264704,11811160064,4936269824,0
