Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742690994264,3696,3696,3696,3696,3696,3696,0,10.640419006347656,0,71.75015258789063,6.406089782714844,14.132759094238281,3566.0618896484375,59411.69171142578,45946.69207763672,0,17112264704,11811160064,4493623296,0
200,1742690994264,3696,3696,3696,3696,3696,3696,100,100,100,100,100,100,3566.0674438476563,59411.81658935547,45946.78289794922,0,17112264704,11811160064,4494004224,0
200,1742690994465,3696,3696,3696,3696,3696,3696,19.97137451171875,72.23599243164063,18.198562622070313,11.041091918945313,16.329002380371094,11.017593383789063,3566.2069091796875,59416.69561767578,45950.979919433594,0,17112264704,11811160064,4515172352,0
192,1742690994673,3696,3696,3696,3696,3696,3696,12.574081420898438,61.91571044921875,9.721885681152344,3.6125946044921875,28.2412109375,2.3800430297851563,3566.339599609375,59422.046936035156,45955.58819580078,0,17112264704,11811160064,4534984704,0
200,1742690994866,3696,3696,3696,3696,3696,3696,13.788749694824219,44.34394073486328,3.90521240234375,13.270065307617188,47.696533203125,16.17424774169922,3566.4742431640625,59427.182678222656,45960.037658691406,0,17112264704,11811160064,4560355328,0
200,1742690995066,3696,3696,3696,3696,3696,3696,8.26934814453125,11.588401794433594,46.168331146240234,7.883872985839844,39.08800506591797,1.0225296020507813,3566.5984497070313,59432.20227050781,45964.358642578125,0,17112264704,11811160064,4576841728,0
200,1742690995266,3696,3696,3696,3696,3696,3696,9.678543090820313,48.33198547363281,33.95233917236328,1.667938232421875,15.381828308105469,6.712806701660156,3566.72607421875,59437.37762451172,45968.842224121094,0,17112264704,11811160064,4597760000,0
200,1742690995467,3696,3696,3696,3696,3696,3696,31.42516326904297,78.58414459228516,1.3027725219726563,3.09344482421875,4.916778564453125,0.5695724487304688,3566.8703002929688,59442.432373046875,45973.17401123047,0,17112264704,11811160064,4619542528,0
200,1742690995667,3696,3696,3696,3696,3696,3696,8.125465393066406,95.32261657714844,1.1040573120117188,2.7804794311523438,3.2732315063476563,0.4154205322265625,3566.9894409179688,59447.36785888672,45977.429260253906,0,17112264704,11811160064,4632145920,0
200,1742690995868,3696,3696,3696,3696,3696,3696,2.0251388549804688,100,2.4720535278320313,4.998878479003906,4.823600769042969,1.5917434692382813,3567.117431640625,59452.30340576172,45981.64794921875,0,17112264704,11811160064,4656390144,0
200,1742690996068,3696,3696,3696,3696,3696,3696,0.66241455078125,69.35118103027344,16.533668518066406,3.2818145751953125,21.227569580078125,0.8731155395507813,3567.239501953125,59457.315490722656,45985.97644042969,0,17112264704,11811160064,4673470464,0
199,1742690996269,3696,3696,3696,3696,3696,3696,3.9721450805664063,82.88304138183594,1.24578857421875,9.033279418945313,14.6749267578125,9.226699829101563,3567.3699340820313,59462.483337402344,45990.42803955078,0,17112264704,11811160064,4693266432,0
200,1742690996469,3696,3696,3696,3696,3696,3696,19.748573303222656,58.71705627441406,45.28493881225586,2.6956710815429688,4.33172607421875,10.047698974609375,3567.5265502929688,59467.951904296875,45995.185791015625,0,17112264704,11811160064,4715466752,0
200,1742690996669,3696,3696,3696,3696,3696,3696,30.78973388671875,33.990684509277344,57.91016387939453,10.773704528808594,6.77642822265625,7.274253845214844,3567.678955078125,59473.497802734375,46000.04406738281,0,17112264704,11811160064,4726566912,0
200,1742690996870,3696,3696,3696,3696,3696,3696,16.31390380859375,51.120880126953125,25.209976196289063,2.8212051391601563,3.1966018676757813,14.519218444824219,3567.7994384765625,59478.57958984375,46004.406188964844,0,17112264704,11811160064,4743405568,0
200,1742690997070,3696,3696,3696,3696,3696,3696,1.272369384765625,55.90385818481445,19.413665771484375,9.590835571289063,1.9861831665039063,24.54332733154297,3567.9270629882813,59483.650451660156,46008.79132080078,0,17112264704,11811160064,4765093888,0
200,1742690997271,3696,3696,3696,3696,3696,3696,10.014228820800781,38.67378234863281,1.7409439086914063,42.636680603027344,19.576072692871094,2.1494674682617188,3568.0587768554688,59488.65319824219,46013.101501464844,0,17112264704,11811160064,4780707840,0
200,1742690997471,3696,3696,3696,3696,3696,3696,62.22088623046875,43.149269104003906,7.918968200683594,3.7024612426757813,5.24835205078125,6.3233184814453125,3568.1980590820313,59493.86669921875,46017.59112548828,0,17112264704,11811160064,4805074944,0
200,1742690997671,3696,3696,3696,3696,3696,3696,70.19702911376953,1.5208892822265625,22.081192016601563,1.8269271850585938,14.633285522460938,2.134063720703125,3568.3285522460938,59498.77703857422,46021.81591796875,0,17112264704,11811160064,4822237184,0
200,1742690997872,3696,3696,3696,3696,3696,3696,7.468513488769531,87.23102569580078,2.4857101440429688,3.3919143676757813,10.04571533203125,2.5663604736328125,3568.4469604492188,59503.67980957031,46026.0205078125,0,17112264704,11811160064,4839890944,0
200,1742690998072,3696,3696,3696,3696,3696,3696,0.9340591430664063,46.865272521972656,54.011207580566406,4.0834197998046875,11.3817138671875,1.5436248779296875,3568.5816650390625,59508.8505859375,46030.47375488281,0,17112264704,11811160064,4858482688,0
200,1742690998273,3696,3696,3696,3696,3696,3696,19.60009765625,40.336978912353516,40.14546203613281,4.671791076660156,8.297721862792969,7.9606781005859375,3568.7025756835938,59514.00323486328,46034.93444824219,0,17112264704,11811160064,4876648448,0
200,1742690998473,3696,3696,3696,3696,3696,3696,1.4826812744140625,99.99600982666016,9.098152160644531,2.1278915405273438,2.9265670776367188,1.593017578125,3568.8316040039063,59518.930236816406,46039.15197753906,0,17112264704,11811160064,4892659712,0
200,1742690998674,3696,3696,3696,3696,3696,3696,1.6422042846679688,62.1854248046875,6.90521240234375,37.7413215637207,3.9941940307617188,3.3493881225585938,3569.14501953125,59523.78045654297,46043.2470703125,0,17112264704,11811160064,4904316928,0
200,1742690998874,3696,3696,3696,3696,3696,3696,2.54351806640625,4.744575500488281,44.05292892456055,58.79826736450195,3.5163497924804688,3.5456924438476563,3569.3185424804688,59528.70574951172,46047.48162841797,0,17112264704,11811160064,4925747200,0
200,1742690999074,3696,3696,3696,3696,3696,3696,0.9880905151367188,24.987808227539063,53.90177917480469,25.873855590820313,2.94537353515625,2.0928497314453125,3569.5487060546875,59533.876953125,46051.937927246094,0,17112264704,11811160064,4974841856,0
200,1742690999275,3696,3696,3696,3696,3696,3696,25.357666015625,21.627052307128906,48.70823669433594,17.14983367919922,2.8379898071289063,9.822593688964844,3569.8081665039063,59538.9599609375,46056.248962402344,0,17112264704,11811160064,4989169664,0
200,1742690999475,3696,3696,3696,3696,3696,3696,48.2937126159668,44.791046142578125,8.048431396484375,17.96991729736328,4.136192321777344,1.1772613525390625,3570.1965942382813,59543.72155761719,46060.27099609375,0,17112264704,11811160064,4795736064,0
4,1742690999676,3696,3696,3696,3696,3696,3696,27.585304260253906,12.454780578613281,5.704444885253906,6.814453125,0,0,3570.3953857421875,59546.59552001953,46062.372802734375,0,17112264704,11811160064,4503552000,0
