Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743631921359,3696,3696,3696,3696,3696,3696,100,100,100,100,100,100,1705.7794189453125,37807.8349609375,31860.275329589844,0,17112264704,62914560000,4662136832,0
200,1743631921359,3696,3696,3696,3696,3696,3696,100,100,100,100,100,100,1705.7828979492188,37807.893615722656,31860.33123779297,0,17112264704,62914560000,4662149120,0
200,1743631921559,3696,3696,3696,3696,3696,3696,31.58038330078125,31.338394165039063,16.072898864746094,22.000625610351563,17.946006774902344,26.3895263671875,1705.9259643554688,37812.014221191406,31864.20233154297,0,17112264704,62914560000,4685291520,0
198,1743631921760,3696,3696,3696,3696,3696,3696,19.308090209960938,38.181758880615234,4.419334411621094,9.481887817382813,30.867416381835938,39.475894927978516,1706.097412109375,37816.695861816406,31868.595336914063,0,17112264704,62914560000,4721766400,0
200,1743631921959,3696,3696,3696,3696,3696,3696,40.672969818115234,41.16887283325195,4.1663665771484375,2.88623046875,1.258880615234375,40.47941207885742,1706.2599487304688,37821.04626464844,31872.681762695313,0,17112264704,62914560000,4756570112,0
200,1743631922160,3696,3696,3696,3696,3696,3696,23.567970275878906,59.812435150146484,22.8203125,17.310943603515625,18.956710815429688,12.528495788574219,1706.444580078125,37825.795471191406,31877.15869140625,0,17112264704,62914560000,4770152448,0
200,1743631922360,3696,3696,3696,3696,3696,3696,3.9386978149414063,43.31652069091797,60.17238998413086,1.675262451171875,1.5262451171875,10.400276184082031,1706.6054077148438,37829.93194580078,31881.035583496094,0,17112264704,62914560000,4781985792,0
200,1743631922560,3696,3696,3696,3696,3696,3696,24.911338806152344,85.43831634521484,37.904029846191406,22.269142150878906,21.986732482910156,25.17182159423828,1706.7698974609375,37834.956604003906,31885.80828857422,0,17112264704,62914560000,4881338368,0
200,1743631922760,3696,3696,3696,3696,3696,3696,84.28701782226563,92.97382354736328,82.578369140625,82.70103454589844,81.5701675415039,85.76876068115234,1707.0162353515625,37843.82385253906,31894.341674804688,0,17112264704,62914560000,4718891008,0
4,1743631922961,3696,3696,3696,3696,3696,3696,12.431716918945313,11.588897705078125,4.6218414306640625,3.0314407348632813,1.352996826171875,12.231895446777344,1707.1494140625,37845.0205078125,31895.264221191406,0,17112264704,62914560000,4672049152,0
