Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742990932032,3696,3696,3696,3696,3696,3696,100,100,100,100,100,100,2672.6329956054688,45865.30743408203,32952.84259033203,0,17112264704,62914560000,7192068096,0
200,1742990932032,3696,3696,3696,3696,3696,3696,78.0809097290039,98.98004913330078,99.9496078491211,81.20838165283203,87.85816192626953,83.06266784667969,2672.639892578125,45865.34326171875,32952.86975097656,0,17112264704,62914560000,7192051712,0
200,1742990932232,3696,3696,3696,3696,3696,3696,21.17620086669922,29.865440368652344,50.886959075927734,11.47967529296875,21.165298461914063,17.11114501953125,2672.8025512695313,45869.05505371094,32956.329162597656,0,17112264704,62914560000,7216427008,0
199,1742990932433,3696,3696,3696,3696,3696,3696,17.093597412109375,29.429481506347656,2.1795120239257813,20.310394287109375,58.40932846069336,13.095390319824219,2672.9674072265625,45873.80224609375,32960.79528808594,0,17112264704,62914560000,7240683520,0
200,1742990932633,3696,3696,3696,3696,3696,3696,15.481887817382813,30.224327087402344,24.379486083984375,4.226188659667969,32.45471954345703,34.104454040527344,2673.1513671875,45878.421936035156,32965.16784667969,0,17112264704,62914560000,7269998592,0
200,1742990932833,3696,3696,3696,3696,3696,3696,10.473251342773438,44.720314025878906,12.688873291015625,18.760826110839844,30.884300231933594,18.063377380371094,2673.321044921875,45883.03936767578,32969.48486328125,0,17112264704,62914560000,7303176192,0
200,1742990933033,3696,3696,3696,3696,3696,3696,10.571197509765625,66.22354125976563,25.58861541748047,0.45479583740234375,1.7652435302734375,11.056533813476563,2673.4766845703125,45887.201599121094,32973.38708496094,0,17112264704,62914560000,7334072320,0
200,1742990933233,3696,3696,3696,3696,3696,3696,51.7239990234375,85.92711639404297,62.34803771972656,49.892879486083984,61.5240592956543,52.5151481628418,2673.7101440429688,45894.56286621094,32980.480041503906,0,17112264704,62914560000,7462531072,0
200,1742990933433,3696,3696,3696,3696,3696,3696,86.6878662109375,94.04621124267578,88.87061309814453,87.30160522460938,87.92609405517578,87.00450134277344,2673.9486694335938,45904.00079345703,32989.601501464844,0,17112264704,62914560000,7323799552,0
1,1742990933634,3696,3696,3696,3696,3696,3696,43.78812789916992,10.304351806640625,3.9155426025390625,2.6949081420898438,10.618057250976563,3.7411041259765625,2674.099609375,45905.012451171875,32990.340087890625,0,17112264704,62914560000,7222534144,0
