Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743631050498,3696,3696,3696,3696,3696,3696,100,100,100,100,100,100,867.300537109375,17891.419921875,14868.476318359375,0,17112264704,62914560000,4387586048,0
200,1743631050498,3696,3696,3696,3696,3696,3696,100,100,100,100,100,100,867.3037719726563,17891.473022460938,14868.520874023438,0,17112264704,62914560000,4387246080,0
200,1743631050699,3696,3696,3696,3696,3696,3696,11.010017395019531,48.22624206542969,25.922210693359375,17.156890869140625,33.981300354003906,10.656997680664063,867.44140625,17896.008728027344,14872.372436523438,0,17112264704,62914560000,4397961216,0
200,1743631050899,3696,3696,3696,3696,3696,3696,0.4459991455078125,31.407974243164063,63.16056442260742,0.602325439453125,7.711524963378906,0.5149612426757813,867.563232421875,17900.80694580078,14876.480712890625,0,17112264704,62914560000,4415242240,0
200,1743631051099,3696,3696,3696,3696,3696,3696,0.500244140625,84.35215759277344,4.118629455566406,16.393836975097656,0.71630859375,0.477508544921875,867.68798828125,17905.960083007813,14880.935241699219,0,17112264704,62914560000,4438695936,0
200,1743631051300,3696,3696,3696,3696,3696,3696,47.84498596191406,33.54795837402344,11.06524658203125,2.4381942749023438,2.8320693969726563,15.979743957519531,867.8160400390625,17911.017517089844,14885.271728515625,0,17112264704,62914560000,4452716544,0
200,1743631051500,3696,3696,3696,3696,3696,3696,39.02872085571289,23.635948181152344,47.24003219604492,2.1936492919921875,9.364990234375,18.067039489746094,867.9766845703125,17916.53302001953,14890.099975585938,0,17112264704,62914560000,4479213568,0
200,1743631051701,3696,3696,3696,3696,3696,3696,7.047882080078125,37.61709976196289,23.705787658691406,2.7806625366210938,3.1349945068359375,47.651729583740234,868.1072998046875,17921.75927734375,14894.599548339844,0,17112264704,62914560000,4491726848,0
200,1743631051901,3696,3696,3696,3696,3696,3696,47.125675201416016,50.32615661621094,6.363945007324219,2.6983489990234375,1.1394271850585938,1.92755126953125,868.2340087890625,17926.83935546875,14898.989929199219,0,17112264704,62914560000,4513124352,0
200,1743631052101,3696,3696,3696,3696,3696,3696,30.795181274414063,10.675148010253906,58.12928771972656,11.641441345214844,2.323028564453125,1.1007461547851563,868.3577880859375,17932.233764648438,14903.6640625,0,17112264704,62914560000,4535603200,0
200,1743631052302,3696,3696,3696,3696,3696,3696,25.729530334472656,32.207664489746094,10.568893432617188,40.5297737121582,2.2491302490234375,3.644561767578125,868.4850463867188,17937.365661621094,14908.101684570313,0,17112264704,62914560000,4554694656,0
200,1743631052502,3696,3696,3696,3696,3696,3696,29.103805541992188,14.341972351074219,40.126399993896484,2.2655181884765625,19.66437530517578,20.13542938232422,868.6270141601563,17942.832580566406,14912.867431640625,0,17112264704,62914560000,4574687232,0
200,1743631052702,3696,3696,3696,3696,3696,3696,14.951889038085938,6.092506408691406,15.220321655273438,10.845558166503906,4.464111328125,92.89167022705078,868.779052734375,17948.312866210938,14917.660034179688,0,17112264704,62914560000,4586176512,0
200,1743631052903,3696,3696,3696,3696,3696,3696,0.42444610595703125,8.870452880859375,45.4633903503418,39.83013153076172,9.498176574707031,1.4191055297851563,868.9063720703125,17953.21697998047,14921.840637207031,0,17112264704,62914560000,4608651264,0
200,1743631053103,3696,3696,3696,3696,3696,3696,0.2957000732421875,4.186653137207031,61.574073791503906,40.245269775390625,2.95037841796875,1.5866317749023438,869.0209350585938,17958.54278564453,14926.487182617188,0,17112264704,62914560000,4625645568,0
200,1743631053303,3696,3696,3696,3696,3696,3696,10.926612854003906,18.02252960205078,17.21289825439453,10.763229370117188,56.93974685668945,1.6731185913085938,869.155029296875,17963.725463867188,14930.943054199219,0,17112264704,62914560000,4644052992,0
200,1743631053504,3696,3696,3696,3696,3696,3696,40.08031463623047,1.2621383666992188,62.16407775878906,1.9436569213867188,22.155479431152344,3.7788467407226563,869.3046875,17968.9736328125,14935.477966308594,0,17112264704,62914560000,4719628288,0
200,1743631053705,3696,3696,3696,3696,3696,3696,9.18792724609375,19.13287353515625,80.12581634521484,4.079078674316406,3.9210281372070313,12.356452941894531,869.4329223632813,17974.3525390625,14940.168762207031,0,17112264704,62914560000,4683354112,0
200,1743631053905,3696,3696,3696,3696,3696,3696,0.5791244506835938,81.64035034179688,20.022300720214844,2.368560791015625,2.426544189453125,0.6652908325195313,869.5646362304688,17979.234130859375,14944.360717773438,0,17112264704,62914560000,4705787904,0
200,1743631054106,3696,3696,3696,3696,3696,3696,0.20317840576171875,1.3610610961914063,99.96813201904297,2.656890869140625,2.6844711303710938,0.49248504638671875,869.6807861328125,17984.397705078125,14948.810180664063,0,17112264704,62914560000,4721250304,0
200,1743631054306,3696,3696,3696,3696,3696,3696,4.764366149902344,25.340553283691406,58.9598274230957,3.1044998168945313,24.077804565429688,2.0868148803710938,869.8187866210938,17989.457458496094,14953.171203613281,0,17112264704,62914560000,4737052672,0
199,1743631054506,3696,3696,3696,3696,3696,3696,12.974838256835938,40.18656539916992,8.602226257324219,47.76468276977539,10.296501159667969,9.3668212890625,869.9598999023438,17994.736938476563,14957.729125976563,0,17112264704,62914560000,4763226112,0
200,1743631054707,3696,3696,3696,3696,3696,3696,55.40864944458008,4.076683044433594,8.015190124511719,40.33210754394531,2.2913131713867188,1.6295547485351563,870.0761108398438,17999.968322753906,14962.266296386719,0,17112264704,62914560000,4781051904,0
200,1743631054907,3696,3696,3696,3696,3696,3696,3.8366012573242188,12.281051635742188,39.38572692871094,14.667686462402344,44.06399917602539,2.2156600952148438,870.391845703125,18004.644287109375,14966.210510253906,0,17112264704,62914560000,4791681024,0
200,1743631055107,3696,3696,3696,3696,3696,3696,12.362800598144531,77.360595703125,2.7058334350585938,13.656265258789063,9.42303466796875,3.3861923217773438,870.5253295898438,18009.39727783203,14970.246215820313,0,17112264704,62914560000,4832739328,0
200,1743631055308,3696,3696,3696,3696,3696,3696,28.96717071533203,19.97968292236328,56.32040023803711,1.8793487548828125,1.44586181640625,3.034271240234375,870.6594848632813,18014.44561767578,14974.609375,0,17112264704,62914560000,4854702080,0
200,1743631055508,3696,3696,3696,3696,3696,3696,10.885147094726563,11.028129577636719,27.793960571289063,4.769416809082031,7.9503936767578125,65.14788818359375,870.8214721679688,18019.359375,14978.823059082031,0,17112264704,62914560000,4902846464,0
200,1743631055709,3696,3696,3696,3696,3696,3696,11.720558166503906,5.350341796875,8.791610717773438,0.4178009033203125,77.593017578125,8.267616271972656,871.0501708984375,18023.921447753906,14982.651428222656,0,17112264704,62914560000,4921155584,0
200,1743631055909,3696,3696,3696,3696,3696,3696,10.971176147460938,4.4733734130859375,48.45352554321289,14.874122619628906,33.09355163574219,15.2847900390625,871.1998901367188,18028.911254882813,14986.946472167969,0,17112264704,62914560000,4945711104,0
200,1743631056109,3696,3696,3696,3696,3696,3696,1.5485153198242188,2.03106689453125,16.128738403320313,54.069908142089844,31.689056396484375,0.6379241943359375,871.3231811523438,18033.352783203125,14990.6728515625,0,17112264704,62914560000,4963254272,0
200,1743631056310,3696,3696,3696,3696,3696,3696,12.371002197265625,7.4618682861328125,64.19317626953125,8.655868530273438,27.677642822265625,2.3947830200195313,871.5509033203125,18038.3994140625,14995.011169433594,0,17112264704,62914560000,4966473728,0
200,1743631056510,3696,3696,3696,3696,3696,3696,5.812355041503906,1.559814453125,49.73623275756836,0.9475479125976563,0.6499710083007813,65.53295135498047,871.6787109375,18043.322143554688,14999.249084472656,0,17112264704,62914560000,4972277760,0
200,1743631056711,3696,3696,3696,3696,3696,3696,0.3324127197265625,38.58779525756836,11.846611022949219,0.5329971313476563,54.847782135009766,0.26874542236328125,871.8434448242188,18048.562866210938,15003.771423339844,0,17112264704,62914560000,4973383680,0
