Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743631150416,3696,3696,3696,3696,3696,3696,11.765266418457031,20.266647338867188,14.701416015625,4.8604278564453125,1.4676742553710938,23.375411987304688,954.6515502929688,20460.833740234375,17081.821166992188,0,17112264704,62914560000,4355915776,0
200,1743631150416,3696,3696,3696,3696,3696,3696,100,100,100,100,100,100,954.65771484375,20460.929565429688,17081.907104492188,0,17112264704,62914560000,4356026368,0
199,1743631150617,3696,3696,3696,3696,3696,3696,12.991531372070313,52.712833404541016,16.18402099609375,35.80712127685547,15.014190673828125,7.74224853515625,954.7999877929688,20465.75946044922,17086.031494140625,0,17112264704,62914560000,4367851520,0
200,1743631150817,3696,3696,3696,3696,3696,3696,1.4965972900390625,80.10856628417969,1.5662689208984375,0.8727798461914063,24.2318115234375,8.457672119140625,954.9231567382813,20470.9091796875,17090.480529785156,0,17112264704,62914560000,4384899072,0
200,1743631151018,3696,3696,3696,3696,3696,3696,1.74896240234375,10.968780517578125,72.73636627197266,1.8993148803710938,22.001686096191406,1.9606170654296875,955.0518798828125,20476.081665039063,17094.94464111328,0,17112264704,62914560000,4397854720,0
200,1743631151218,3696,3696,3696,3696,3696,3696,0.7714157104492188,20.562225341796875,17.132583618164063,7.796562194824219,55.45253372192383,0,955.1715087890625,20480.930114746094,17099.098571777344,0,17112264704,62914560000,4424429568,0
200,1743631151418,3696,3696,3696,3696,3696,3696,0.8036117553710938,74.21031188964844,24.54798126220703,8.466941833496094,1.6513671875,5.881645202636719,955.2987670898438,20486.096557617188,17103.57891845703,0,17112264704,62914560000,4445634560,0
200,1743631151619,3696,3696,3696,3696,3696,3696,11.372879028320313,65.35816955566406,2.3998336791992188,36.571128845214844,3.227264404296875,1.1031723022460938,955.443359375,20491.37030029297,17108.122924804688,0,17112264704,62914560000,4469862400,0
200,1743631151819,3696,3696,3696,3696,3696,3696,0.47277069091796875,42.674705505371094,55.2115478515625,7.531837463378906,0.311920166015625,0.21459197998046875,955.5689086914063,20496.457946777344,17112.530700683594,0,17112264704,62914560000,4475645952,0
200,1743631152019,3696,3696,3696,3696,3696,3696,21.841102600097656,80.88407897949219,2.2109527587890625,8.429183959960938,0.97760009765625,1.4688873291015625,955.6954345703125,20501.653930664063,17117.001525878906,0,17112264704,62914560000,4496740352,0
200,1743631152220,3696,3696,3696,3696,3696,3696,23.619850158691406,27.590431213378906,36.258323669433594,0.08267974853515625,4.123451232910156,63.017120361328125,955.8225708007813,20507.610290527344,17122.260375976563,0,17112264704,62914560000,4516052992,0
200,1743631152420,3696,3696,3696,3696,3696,3696,16.74842071533203,49.61689758300781,32.244117736816406,0.319488525390625,16.13677215576172,8.628738403320313,955.9472045898438,20512.963439941406,17126.931030273438,0,17112264704,62914560000,4542799872,0
200,1743631152620,3696,3696,3696,3696,3696,3696,48.24034881591797,39.78337860107422,20.855133056640625,0.9658584594726563,0.77935791015625,9.899696350097656,956.0992431640625,20518.062255859375,17131.29510498047,0,17112264704,62914560000,4567273472,0
200,1743631152821,3696,3696,3696,3696,3696,3696,0.2231292724609375,62.630191802978516,23.07335662841797,18.94072723388672,0.3304595947265625,0.285369873046875,956.2236938476563,20523.233276367188,17135.78057861328,0,17112264704,62914560000,4573634560,0
200,1743631153021,3696,3696,3696,3696,3696,3696,6.9232025146484375,10.637130737304688,69.62612915039063,25.198745727539063,5.6773681640625,6.364837646484375,956.3541870117188,20528.746704101563,17140.60333251953,0,17112264704,62914560000,4603727872,0
200,1743631153222,3696,3696,3696,3696,3696,3696,10.958999633789063,69.92192840576172,40.13322067260742,2.81488037109375,5.839332580566406,16.822120666503906,956.510009765625,20534.26873779297,17145.39630126953,0,17112264704,62914560000,4624322560,0
200,1743631153422,3696,3696,3696,3696,3696,3696,11.194633483886719,69.51458740234375,1.3269119262695313,8.014404296875,15.926063537597656,3.806488037109375,956.638916015625,20539.442932128906,17149.896240234375,0,17112264704,62914560000,4636721152,0
200,1743631153622,3696,3696,3696,3696,3696,3696,9.819297790527344,43.99374771118164,19.66826629638672,16.12120819091797,32.29754638671875,2.3548507690429688,956.7734375,20544.881103515625,17154.625,0,17112264704,62914560000,4665618432,0
200,1743631153823,3696,3696,3696,3696,3696,3696,47.033729553222656,8.614456176757813,46.37815856933594,0.45030975341796875,0.3675994873046875,0.33174896240234375,956.9046020507813,20550.001708984375,17159.028259277344,0,17112264704,62914560000,4670394368,0
200,1743631154023,3696,3696,3696,3696,3696,3696,54.852630615234375,5.0574493408203125,45.69599914550781,0.396087646484375,0.5276870727539063,0.365753173828125,957.0198364257813,20555.29425048828,17163.629333496094,0,17112264704,62914560000,4701593600,0
200,1743631154223,3696,3696,3696,3696,3696,3696,15.010154724121094,3.5610122680664063,86.59951782226563,1.0876541137695313,0.7788772583007813,1.011383056640625,957.155029296875,20560.278686523438,17167.917053222656,0,17112264704,62914560000,4718194688,0
200,1743631154424,3696,3696,3696,3696,3696,3696,7.330436706542969,62.741798400878906,4.416084289550781,30.692520141601563,0.39569854736328125,6.763481140136719,957.2714233398438,20565.62127685547,17172.548217773438,0,17112264704,62914560000,4739887104,0
200,1743631154624,3696,3696,3696,3696,3696,3696,15.598190307617188,43.64107894897461,54.59197998046875,8.440010070800781,4.136543273925781,1.2037353515625,957.434814453125,20571.012756347656,17177.22705078125,0,17112264704,62914560000,4762161152,0
200,1743631154825,3696,3696,3696,3696,3696,3696,47.5914421081543,14.143882751464844,39.116981506347656,7.209564208984375,2.8530120849609375,3.0462188720703125,957.7391967773438,20575.640258789063,17181.10369873047,0,17112264704,62914560000,4780834816,0
200,1743631155025,3696,3696,3696,3696,3696,3696,7.522483825683594,50.29239273071289,28.853538513183594,11.649253845214844,0.93902587890625,16.300643920898438,957.8644409179688,20580.28204345703,17185.047973632813,0,17112264704,62914560000,4805218304,0
200,1743631155225,3696,3696,3696,3696,3696,3696,56.54774475097656,25.838348388671875,1.76910400390625,16.6600341796875,1.07843017578125,8.038055419921875,958.0025024414063,20584.99578857422,17189.072326660156,0,17112264704,62914560000,4846473216,0
200,1743631155425,3696,3696,3696,3696,3696,3696,24.21680450439453,19.648574829101563,0.5041580200195313,10.732368469238281,19.5845947265625,44.83796310424805,958.1591186523438,20589.93145751953,17193.309631347656,0,17112264704,62914560000,4878213120,0
200,1743631155625,3696,3696,3696,3696,3696,3696,48.288631439208984,16.767845153808594,1.5840530395507813,7.5230560302734375,31.060348510742188,15.572898864746094,958.3905029296875,20594.800415039063,17197.435791015625,0,17112264704,62914560000,4906983424,0
200,1743631155826,3696,3696,3696,3696,3696,3696,1.8622283935546875,33.42981719970703,1.1438827514648438,0.5816650390625,4.760932922363281,69.81513977050781,958.5260620117188,20599.37939453125,17201.3310546875,0,17112264704,62914560000,4930822144,0
200,1743631156026,3696,3696,3696,3696,3696,3696,0.33457183837890625,4.7172698974609375,54.17402648925781,0.2291107177734375,0.1947784423828125,46.37106704711914,958.6412963867188,20603.921752929688,17205.179565429688,0,17112264704,62914560000,4932046848,0
200,1743631156226,3696,3696,3696,3696,3696,3696,2.4496917724609375,19.146881103515625,9.541770935058594,16.65442657470703,0.9746627807617188,61.51582336425781,958.870849609375,20608.397705078125,17208.93878173828,0,17112264704,62914560000,4932149248,0
200,1743631156427,3696,3696,3696,3696,3696,3696,30.402183532714844,4.458343505859375,3.4671707153320313,3.0711822509765625,2.9917755126953125,81.31611633300781,959.0084838867188,20613.06854248047,17212.89031982422,0,17112264704,62914560000,4925136896,0
199,1743631156627,3696,3696,3696,3696,3696,3696,24.98150634765625,64.86064147949219,2.9584884643554688,1.5233306884765625,1.0408401489257813,23.358078002929688,959.1805419921875,20618.567260742188,17217.701171875,0,17112264704,62914560000,4928278528,0
199,1743631156827,3696,3696,3696,3696,3696,3696,0.46868133544921875,1.4665069580078125,0.4602813720703125,69.520263671875,0.2472076416015625,30.830551147460938,959.3460693359375,20623.531677246094,17221.964904785156,0,17112264704,62914560000,4927983616,0
