Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742991153575,3696,3696,3696,3696,3696,3696,100,100,100,100,100,100,2813.3704223632813,48208.41271972656,34608.518493652344,0,17112264704,62914560000,7247544320,0
200,1742991153575,3696,3696,3696,3696,3696,3696,100,100,100,100,100,100,2813.375732421875,48208.51257324219,34608.6142578125,0,17112264704,62914560000,7247695872,0
200,1742991153776,3696,3696,3696,3696,3696,3696,21.63764190673828,48.48601150512695,21.91942596435547,10.156753540039063,36.93000793457031,16.35687255859375,2813.5288696289063,48213.387939453125,34612.77166748047,0,17112264704,62914560000,7275139072,0
200,1742991153976,3696,3696,3696,3696,3696,3696,14.307487487792969,54.655582427978516,18.163619995117188,27.81348419189453,38.43617630004883,29.713729858398438,2813.7281494140625,48219.028381347656,34617.69665527344,0,17112264704,62914560000,7322722304,0
200,1742991154176,3696,3696,3696,3696,3696,3696,24.292831420898438,64.39644622802734,19.750473022460938,45.57762145996094,24.908035278320313,14.791976928710938,2813.9490356445313,48225.08660888672,34623.06579589844,0,17112264704,62914560000,7341400064,0
200,1742991154377,3696,3696,3696,3696,3696,3696,16.00604248046875,25.572341918945313,39.71547317504883,3.5750579833984375,47.993534088134766,9.055366516113281,2814.1283569335938,48230.22674560547,34627.474365234375,0,17112264704,62914560000,7384104960,0
200,1742991154577,3696,3696,3696,3696,3696,3696,20.28472900390625,55.62525939941406,38.937557220458984,41.577762603759766,9.182449340820313,21.595993041992188,2814.3504028320313,48235.85949707031,34632.39031982422,0,17112264704,62914560000,7397146624,0
200,1742991154777,3696,3696,3696,3696,3696,3696,56.088565826416016,58.25827407836914,75.30531311035156,74.84391784667969,61.849647521972656,58.2013053894043,2814.5315551757813,48244.63830566406,34640.45544433594,0,17112264704,62914560000,7384334336,0
2,1742991154978,3696,3696,3696,3696,3696,3696,46.53194046020508,46.11515426635742,48.732418060302734,45.110809326171875,41.746368408203125,61.866703033447266,2814.7393188476563,48251.113342285156,34646.195251464844,0,17112264704,62914560000,7235731456,0
